-5.0419765,-6.0825553,6.54108,-0.004275931,-7.635591E-4,7.635591E-4,6
-5.0419765,-6.0825553,6.54108,-0.0022906773,9.162709E-4,-0.0012216945,6
-5.0365925,-6.092725,6.530611,-0.0022906773,9.162709E-4,-0.0012216945,6
-5.051847,-6.093024,6.530611,-0.0022906773,9.162709E-4,-0.0012216945,6
-5.051847,-6.093024,6.530611,-0.0010689828,-0.0019852535,-0.0015271181,6
-5.051847,-6.093024,6.530611,-0.0038177953,-0.0010689828,0.0012216945,6
-5.02403,-6.091229,6.539584,-0.0038177953,-0.0010689828,0.0012216945,6
-5.044369,-6.087939,6.5347986,-0.0038177953,-0.0010689828,0.0012216945,6
-5.044369,-6.087939,6.5347986,-0.0019852535,0.00167983,-4.5813544E-4,6
-5.0491548,-6.102296,6.52433,-0.0019852535,0.00167983,-4.5813544E-4,6
-5.0491548,-6.102296,6.52433,-0.0035123718,-0.0035123718,0.0015271181,6
-5.0288157,-6.0834527,6.5464635,-0.0035123718,-0.0035123718,0.0015271181,6
-5.0288157,-6.0834527,6.5464635,-0.0013744063,0.00167983,-0.0015271181,6
-5.0509496,-6.1064835,6.5276203,-0.0013744063,0.00167983,-0.0015271181,6
-5.0509496,-6.1064835,6.5276203,-0.0035123718,-0.0030542363,7.635591E-4,6
-5.020441,-6.084948,6.5428743,-0.0035123718,-0.0030542363,7.635591E-4,6
-5.020441,-6.084948,6.5428743,-0.0019852535,0.0021379655,-7.635591E-4,6
-5.063512,-6.1040907,6.5219374,-0.0019852535,0.0021379655,-7.635591E-4,6
-5.063512,-6.1040907,6.5219374,-0.0025961008,-0.003206948,4.5813544E-4,6
-5.0198426,-6.0891356,6.541977,-0.0025961008,-0.003206948,4.5813544E-4,6
-5.0198426,-6.0891356,6.541977,-0.0013744063,-3.0542363E-4,-3.0542363E-4,6
-5.0198426,-6.0891356,6.541977,-0.0035123718,4.5813544E-4,0.0015271181,6
-5.0476594,-6.092725,6.5371914,-0.0035123718,4.5813544E-4,0.0015271181,6
-5.050351,-6.096912,6.5165534,-0.0035123718,4.5813544E-4,0.0015271181,6
-5.050351,-6.096912,6.5165534,-0.0018325418,6.1084726E-4,-3.0542363E-4,6
-5.050351,-6.096912,6.5165534,-0.0025961008,-0.0010689828,3.0542363E-4,6
-5.0333023,-6.0978093,6.535397,-0.0025961008,-0.0010689828,3.0542363E-4,6
-5.065007,-6.0921264,6.5162544,-0.0025961008,-0.0010689828,3.0542363E-4,6
-5.065007,-6.0921264,6.5162544,-0.0013744063,-0.0019852535,-4.5813544E-4,6
-5.065007,-6.0921264,6.5162544,-0.0025961008,-0.0010689828,4.5813544E-4,6
-5.0270214,-6.102595,6.5315084,-0.0025961008,-0.0010689828,4.5813544E-4,6
-5.046164,-6.0915284,6.5276203,-0.0025961008,-0.0010689828,4.5813544E-4,6
-5.046164,-6.0915284,6.5276203,-0.0015271181,0.0013744063,3.0542363E-4,6
-5.046164,-6.0915284,6.5276203,-0.0025961008,-0.0018325418,0.0012216945,6
-5.0476594,-6.093024,6.5261245,-0.0025961008,-0.0018325418,0.0012216945,6
-5.0389853,-6.1040907,6.533004,-0.0025961008,-0.0018325418,0.0012216945,6
-5.0389853,-6.1040907,6.533004,-0.0025961008,0.0061084726,-4.5813544E-4,6
-5.0389853,-6.1040907,6.533004,-0.003206948,-0.005497625,0.0012216945,6
-5.0796633,-6.0897336,6.506085,-0.003206948,-0.005497625,0.0012216945,6
-5.02403,-6.099903,6.5464635,-0.003206948,-0.005497625,0.0012216945,6
-5.02403,-6.099903,6.5464635,4.5813544E-4,-0.0022906773,-9.162709E-4,6
-5.0587263,-6.091229,6.5204415,4.5813544E-4,-0.0022906773,-9.162709E-4,6
-5.0587263,-6.091229,6.5204415,-0.0030542363,-0.0,9.162709E-4,6
-5.0395837,-6.0891356,6.5368924,-0.0030542363,-0.0,9.162709E-4,6
-5.0395837,-6.0891356,6.5368924,-0.0025961008,0.0030542363,-0.0,6
-5.069195,-6.105885,6.5084777,-0.0025961008,0.0030542363,-0.0,6
-5.069195,-6.105885,6.5084777,-0.0030542363,-0.003206948,7.635591E-4,6
-5.040481,-6.093024,6.5252275,-0.0030542363,-0.003206948,7.635591E-4,6
-5.040481,-6.093024,6.5252275,6.1084726E-4,4.5813544E-4,-0.00167983,6
-5.040481,-6.093024,6.5252275,-0.0018325418,-0.0036650836,-7.635591E-4,6
-5.0596237,-6.0936217,6.518647,-0.0018325418,-0.0036650836,-7.635591E-4,6
-5.046164,-6.092725,6.5333033,-0.0018325418,-0.0036650836,-7.635591E-4,6
-5.046164,-6.092725,6.5333033,-6.1084726E-4,-0.0015271181,-0.0027488125,6
-5.046164,-6.092725,6.5333033,-0.0030542363,-0.0,-3.0542363E-4,6
-5.0383873,-6.0975103,6.5252275,-0.0030542363,-0.0,-3.0542363E-4,6
-5.035097,-6.100202,6.532107,-0.0030542363,-0.0,-3.0542363E-4,6
-5.035097,-6.100202,6.532107,-0.003206948,-0.0012216945,0.00167983,6
-5.035097,-6.100202,6.532107,-0.0022906773,6.1084726E-4,0.0015271181,6
-5.0509496,-6.096015,6.530013,-0.0022906773,6.1084726E-4,0.0015271181,6
-5.049454,-6.093921,6.526723,-0.0022906773,6.1084726E-4,0.0015271181,6
-5.049454,-6.093921,6.526723,-0.0019852535,6.1084726E-4,7.635591E-4,6
-5.0539403,-6.0915284,6.524928,-0.0019852535,6.1084726E-4,7.635591E-4,6
-5.0539403,-6.0915284,6.524928,-0.0025961008,-0.0019852535,-3.0542363E-4,6
-5.0383873,-6.100202,6.5315084,-0.0025961008,-0.0019852535,-3.0542363E-4,6
-5.0383873,-6.100202,6.5315084,-0.0019852535,1.5271181E-4,-4.5813544E-4,6
-5.0383873,-6.100202,6.5315084,-0.0030542363,-0.0019852535,0.0012216945,6
-5.055137,-6.100202,6.527321,-0.0030542363,-0.0019852535,0.0012216945,6
-5.046164,-6.096314,6.5237317,-0.0030542363,-0.0019852535,0.0012216945,6
-5.046164,-6.096314,6.5237317,-3.0542363E-4,4.5813544E-4,-9.162709E-4,6
-5.046164,-6.096314,6.5237317,-0.0035123718,-0.0019852535,0.0012216945,6
-5.0437713,-6.0978093,6.5258255,-0.0035123718,-0.0019852535,0.0012216945,6
-5.051847,-6.0954165,6.5195446,-0.0035123718,-0.0019852535,0.0012216945,6
-5.051847,-6.0954165,6.5195446,-0.0015271181,9.162709E-4,-4.5813544E-4,6
-5.052744,-6.102595,6.5228343,-0.0015271181,9.162709E-4,-4.5813544E-4,6
-5.052744,-6.102595,6.5228343,-0.0022906773,-0.0018325418,7.635591E-4,6
-5.048557,-6.0915284,6.5204415,-0.0022906773,-0.0018325418,7.635591E-4,6
-5.048557,-6.0915284,6.5204415,-0.0018325418,-0.0010689828,-0.0,6
-5.048557,-6.0915284,6.5204415,-3.0542363E-4,-0.0015271181,-4.5813544E-4,6
-5.050351,-6.096015,6.5261245,-3.0542363E-4,-0.0015271181,-4.5813544E-4,6
-5.04078,-6.091229,6.52433,-3.0542363E-4,-0.0015271181,-4.5813544E-4,6
-5.04078,-6.091229,6.52433,-0.0022906773,-0.0,-0.0,6
-5.04078,-6.091229,6.52433,1.5271181E-4,0.0012216945,-9.162709E-4,6
-5.048557,-6.096015,6.536294,1.5271181E-4,0.0012216945,-9.162709E-4,6
-5.061418,-6.0867424,6.518049,1.5271181E-4,0.0012216945,-9.162709E-4,6
-5.061418,-6.0867424,6.518049,-0.0030542363,-0.0018325418,-0.0,6
-5.0422754,-6.096912,6.530013,-0.0030542363,-0.0018325418,-0.0,6
-5.0422754,-6.096912,6.530013,-0.0013744063,-0.0018325418,-9.162709E-4,6
-5.038088,-6.094519,6.535397,-0.0013744063,-0.0018325418,-9.162709E-4,6
-5.038088,-6.094519,6.535397,-0.0030542363,-0.0019852535,0.0012216945,6
-5.038088,-6.094519,6.535397,-0.0025961008,0.00167983,3.0542363E-4,6
-5.051847,-6.0954165,6.5237317,-0.0025961008,0.00167983,3.0542363E-4,6
-5.046164,-6.093921,6.5285172,-0.0025961008,0.00167983,3.0542363E-4,6
-5.046164,-6.093921,6.5285172,-0.0019852535,-6.1084726E-4,3.0542363E-4,6
-5.046164,-6.093921,6.5285172,-7.635591E-4,-0.0010689828,-0.0012216945,6
-5.061119,-6.096912,6.521339,-7.635591E-4,-0.0010689828,-0.0012216945,6
-5.046164,-6.092725,6.5225353,-7.635591E-4,-0.0010689828,-0.0012216945,6
-5.046164,-6.092725,6.5225353,-0.0047340663,-6.1084726E-4,0.0015271181,6
-5.046164,-6.092725,6.5225353,-0.0010689828,0.002443389,-7.635591E-4,6
-5.040481,-6.105586,6.5219374,-0.0010689828,0.002443389,-7.635591E-4,6
-5.0769715,-6.099305,6.5075803,-0.0010689828,0.002443389,-7.635591E-4,6
-5.0769715,-6.099305,6.5075803,-0.0013744063,-0.004275931,0.0012216945,6
-5.0769715,-6.099305,6.5075803,-0.0010689828,-0.0015271181,-0.0,6
-5.0303116,-6.093921,6.535397,-0.0010689828,-0.0015271181,-0.0,6
-5.0548377,-6.088836,6.5234327,-0.0010689828,-0.0015271181,-0.0,6
-5.0548377,-6.088836,6.5234327,-0.0015271181,9.162709E-4,-3.0542363E-4,6
-5.0548377,-6.088836,6.5234327,-0.0019852535,-6.1084726E-4,4.5813544E-4,6
-5.05753,-6.099903,6.5234327,-0.0019852535,-6.1084726E-4,4.5813544E-4,6
-5.0539403,-6.099305,6.5261245,-0.0019852535,-6.1084726E-4,4.5813544E-4,6
-5.0539403,-6.099305,6.5261245,-7.635591E-4,-0.0015271181,4.5813544E-4,6
-5.051847,-6.0864434,6.5237317,-7.635591E-4,-0.0015271181,4.5813544E-4,6
-5.051847,-6.0864434,6.5237317,9.162709E-4,-0.0010689828,4.5813544E-4,6
-5.0563335,-6.085546,6.535696,9.162709E-4,-0.0010689828,4.5813544E-4,6
-5.0563335,-6.085546,6.535696,-6.1084726E-4,-0.0056503373,3.0542363E-4,6
-5.0336018,-6.0714884,6.5428743,-6.1084726E-4,-0.0056503373,3.0542363E-4,6
-5.0336018,-6.0714884,6.5428743,-0.0019852535,0.0012216945,-7.635591E-4,6
-5.051847,-6.099305,6.5347986,-0.0019852535,0.0012216945,-7.635591E-4,6
-5.051847,-6.099305,6.5347986,-0.0022906773,-3.0542363E-4,0.0019852535,6
-5.055735,-6.0807605,6.5291157,-0.0022906773,-3.0542363E-4,0.0019852535,6
-5.055735,-6.0807605,6.5291157,-6.1084726E-4,9.162709E-4,0.0015271181,6
-5.0644093,-6.070591,6.530013,-6.1084726E-4,9.162709E-4,0.0015271181,6
-5.0644093,-6.070591,6.530013,-0.0022906773,1.5271181E-4,9.162709E-4,6
-5.0644093,-6.070591,6.530013,-0.0015271181,-0.0012216945,-7.635591E-4,6
-5.058128,-6.0864434,6.52433,-0.0015271181,-0.0012216945,-7.635591E-4,6
-5.050052,-6.072386,6.5347986,-0.0015271181,-0.0012216945,-7.635591E-4,6
-5.050052,-6.072386,6.5347986,-0.0035123718,-0.002443389,-0.0,6
-5.050052,-6.072386,6.5347986,-0.0025961008,6.1084726E-4,-0.0012216945,6
-5.052445,-6.0834527,6.532406,-0.0025961008,6.1084726E-4,-0.0012216945,6
-5.0548377,-6.0807605,6.52433,-0.0025961008,6.1084726E-4,-0.0012216945,6
-5.0548377,-6.0807605,6.52433,-0.00503949,-6.1084726E-4,3.0542363E-4,6
-5.0548377,-6.0807605,6.52433,-7.635591E-4,0.00167983,-0.0012216945,6
-5.050351,-6.096912,6.5285172,-7.635591E-4,0.00167983,-0.0012216945,6
-5.0697927,-6.0936217,6.518647,-7.635591E-4,0.00167983,-0.0012216945,6
-5.0697927,-6.0936217,6.518647,-0.0015271181,-0.003970507,4.5813544E-4,6
-5.0697927,-6.0936217,6.518647,-1.5271181E-4,-0.0019852535,-0.0012216945,6
-5.047061,-6.0834527,6.533901,-1.5271181E-4,-0.0019852535,-0.0012216945,6
-5.044369,-6.0840507,6.5386868,-1.5271181E-4,-0.0019852535,-0.0012216945,6
-5.044369,-6.0840507,6.5386868,-0.0022906773,-0.0015271181,-0.0015271181,6
-5.044369,-6.0840507,6.5386868,-6.1084726E-4,-0.0018325418,-4.5813544E-4,6
-5.052445,-6.0882382,6.533004,-6.1084726E-4,-0.0018325418,-4.5813544E-4,6
-5.0437713,-6.091229,6.533004,-6.1084726E-4,-0.0018325418,-4.5813544E-4,6
-5.0437713,-6.091229,6.533004,0.0013744063,-0.0010689828,-0.0019852535,6
-5.0437713,-6.091229,6.533004,-0.0027488125,-0.0019852535,3.0542363E-4,6
-5.0479584,-6.0831532,6.530013,-0.0027488125,-0.0019852535,3.0542363E-4,6
-5.0341997,-6.0915284,6.532406,-0.0027488125,-0.0019852535,3.0542363E-4,6
-5.0341997,-6.0915284,6.532406,-0.0015271181,-0.0012216945,3.0542363E-4,6
-5.042874,-6.0891356,6.538089,-0.0015271181,-0.0012216945,3.0542363E-4,6
-5.042874,-6.0891356,6.538089,-0.0027488125,-3.0542363E-4,4.5813544E-4,6
-5.0422754,-6.092725,6.5252275,-0.0027488125,-3.0542363E-4,4.5813544E-4,6
-5.0422754,-6.092725,6.5252275,-0.0030542363,4.5813544E-4,0.0012216945,6
-5.0422754,-6.092725,6.5252275,-0.0030542363,-3.0542363E-4,9.162709E-4,6
-5.0452666,-6.0834527,6.53779,-0.0030542363,-3.0542363E-4,9.162709E-4,6
-5.0539403,-6.0936217,6.5285172,-0.0030542363,-3.0542363E-4,9.162709E-4,6
-5.0539403,-6.0936217,6.5285172,-0.0018325418,-7.635591E-4,-3.0542363E-4,6
-5.0539403,-6.0936217,6.5285172,-0.0015271181,-0.0022906773,-4.5813544E-4,6
-5.0452666,-6.0864434,6.532107,-0.0015271181,-0.0022906773,-4.5813544E-4,6
-5.0419765,-6.101698,6.535696,-0.0015271181,-0.0022906773,-4.5813544E-4,6
-5.0419765,-6.101698,6.535696,-0.0019852535,-0.0012216945,7.635591E-4,6
-5.0419765,-6.101698,6.535696,-0.0019852535,0.0021379655,7.635591E-4,6
-5.0389853,-6.0831532,6.5347986,-0.0019852535,0.0021379655,7.635591E-4,6
-5.0563335,-6.0987067,6.5285172,-0.0019852535,0.0021379655,7.635591E-4,6
-5.0563335,-6.0987067,6.5285172,-6.1084726E-4,-0.0018325418,3.0542363E-4,6
-5.0563335,-6.0987067,6.5285172,-0.0025961008,-0.0019852535,0.0012216945,6
-5.04078,-6.0858455,6.5309105,-0.0025961008,-0.0019852535,0.0012216945,6
-5.0389853,-6.096912,6.535397,-0.0025961008,-0.0019852535,0.0012216945,6
-5.0389853,-6.096912,6.535397,4.5813544E-4,1.5271181E-4,-0.0,6
-5.0389853,-6.096912,6.535397,-0.0015271181,-0.003206948,3.0542363E-4,6
-5.063512,-6.0786667,6.530611,-0.0015271181,-0.003206948,3.0542363E-4,6
-5.031807,-6.0858455,6.5315084,-0.0015271181,-0.003206948,3.0542363E-4,6
-5.031807,-6.0858455,6.5315084,-1.5271181E-4,-0.0,-0.0015271181,6
-5.031807,-6.0858455,6.5315084,-7.635591E-4,-0.0012216945,-0.0,6
-5.0398827,-6.085546,6.538089,-7.635591E-4,-0.0012216945,-0.0,6
-5.0509496,-6.076274,6.535696,-7.635591E-4,-0.0012216945,-0.0,6
-5.0509496,-6.076274,6.535696,-7.635591E-4,-0.0018325418,-4.5813544E-4,6
-5.0509496,-6.076274,6.535696,-0.003206948,1.5271181E-4,-7.635591E-4,6
-5.027919,-6.0858455,6.544968,-0.003206948,1.5271181E-4,-7.635591E-4,6
-5.0476594,-6.0915284,6.5347986,-0.003206948,1.5271181E-4,-7.635591E-4,6
-5.0476594,-6.0915284,6.5347986,-0.0038177953,-0.0019852535,0.0019852535,6
-5.037191,-6.0783677,6.53779,-0.0038177953,-0.0019852535,0.0019852535,6
-5.037191,-6.0783677,6.53779,-0.0025961008,0.0021379655,3.0542363E-4,6
-5.04078,-6.093024,6.538089,-0.0025961008,0.0021379655,3.0542363E-4,6
-5.04078,-6.093024,6.538089,-0.003970507,0.0012216945,9.162709E-4,6
-5.04078,-6.093024,6.538089,-0.0022906773,-6.1084726E-4,-4.5813544E-4,6
-5.063811,-6.088836,6.52433,-0.0022906773,-6.1084726E-4,-4.5813544E-4,6
-5.0422754,-6.100202,6.5261245,-0.0022906773,-6.1084726E-4,-4.5813544E-4,6
-5.0422754,-6.100202,6.5261245,-0.0025961008,-0.0019852535,-0.0,6
-5.0422754,-6.100202,6.5261245,-0.0018325418,1.5271181E-4,-3.0542363E-4,6
-5.0422754,-6.0840507,6.539584,-0.0018325418,1.5271181E-4,-3.0542363E-4,6
-5.0620165,-6.0936217,6.5258255,-0.0018325418,1.5271181E-4,-3.0542363E-4,6
-5.0620165,-6.0936217,6.5258255,-0.0018325418,-3.0542363E-4,9.162709E-4,6
-5.0620165,-6.0936217,6.5258255,-0.0015271181,-0.0012216945,4.5813544E-4,6
-5.044668,-6.093024,6.5237317,-0.0015271181,-0.0012216945,4.5813544E-4,6
-5.047061,-6.0921264,6.521339,-0.0015271181,-0.0012216945,4.5813544E-4,6
-5.047061,-6.0921264,6.521339,-0.0019852535,-0.0,7.635591E-4,6
-5.049454,-6.0867424,6.527321,-0.0019852535,-0.0,7.635591E-4,6
-5.049454,-6.0867424,6.527321,-7.635591E-4,-0.002443389,-0.0,6
-5.0515475,-6.088836,6.5315084,-7.635591E-4,-0.002443389,-0.0,6
-5.0515475,-6.088836,6.5315084,-0.0015271181,-3.0542363E-4,-4.5813544E-4,6
-5.0515475,-6.088836,6.5315084,-0.0030542363,6.1084726E-4,-0.0,6
-5.038088,-6.099305,6.5291157,-0.0030542363,6.1084726E-4,-0.0,6
-5.0605206,-6.0915284,6.5204415,-0.0030542363,6.1084726E-4,-0.0,6
-5.0605206,-6.0915284,6.5204415,-0.0013744063,-0.0022906773,-0.0,6
-5.041378,-6.0921264,6.541678,-0.0013744063,-0.0022906773,-0.0,6
-5.041378,-6.0921264,6.541678,-1.5271181E-4,-7.635591E-4,-0.00167983,6
-5.055137,-6.0897336,6.5291157,-1.5271181E-4,-7.635591E-4,-0.00167983,6
-5.055137,-6.0897336,6.5291157,-0.0015271181,-0.0027488125,-3.0542363E-4,6
-5.035097,-6.0936217,6.5386868,-0.0015271181,-0.0027488125,-3.0542363E-4,6
-5.035097,-6.0936217,6.5386868,-0.0013744063,-7.635591E-4,-3.0542363E-4,6
-5.038088,-6.0921264,6.533004,-0.0013744063,-7.635591E-4,-3.0542363E-4,6
-5.038088,-6.0921264,6.533004,-0.0027488125,-3.0542363E-4,7.635591E-4,6
-5.038088,-6.0921264,6.533004,-0.0025961008,1.5271181E-4,0.0012216945,6
-5.0479584,-6.087341,6.533004,-0.0025961008,1.5271181E-4,0.0012216945,6
-5.050351,-6.096015,6.5237317,-0.0025961008,1.5271181E-4,0.0012216945,6
-5.050351,-6.096015,6.5237317,-0.0015271181,-0.0018325418,3.0542363E-4,6
-5.050351,-6.096015,6.5237317,-0.0027488125,-3.0542363E-4,7.635591E-4,6
-5.0395837,-6.0891356,6.530013,-0.0027488125,-3.0542363E-4,7.635591E-4,6
-5.0452666,-6.093024,6.524928,-0.0027488125,-3.0542363E-4,7.635591E-4,6
-5.0452666,-6.093024,6.524928,-0.0018325418,4.5813544E-4,7.635591E-4,6
-5.061418,-6.0921264,6.52433,-0.0018325418,4.5813544E-4,7.635591E-4,6
-5.061418,-6.0921264,6.52433,-0.0019852535,-0.002443389,3.0542363E-4,6
-5.041378,-6.096314,6.5309105,-0.0019852535,-0.002443389,3.0542363E-4,6
-5.041378,-6.096314,6.5309105,-0.0022906773,1.5271181E-4,-0.0,6
-5.041378,-6.096314,6.5309105,-0.0018325418,-0.0,7.635591E-4,6
-5.052445,-6.090631,6.521339,-0.0018325418,-0.0,7.635591E-4,6
-5.048557,-6.096015,6.5333033,-0.0018325418,-0.0,7.635591E-4,6
-5.048557,-6.096015,6.5333033,4.5813544E-4,-0.0018325418,-3.0542363E-4,6
-5.048557,-6.0807605,6.530611,4.5813544E-4,-0.0018325418,-3.0542363E-4,6
-5.048557,-6.0807605,6.530611,-0.0030542363,-0.0,3.0542363E-4,6
-5.0491548,-6.096314,6.530013,-0.0030542363,-0.0,3.0542363E-4,6
-5.0491548,-6.096314,6.530013,-0.0013744063,-0.0,-7.635591E-4,6
-5.0491548,-6.096314,6.530013,-0.0018325418,-0.0022906773,7.635591E-4,6
-5.0548377,-6.0891356,6.5315084,-0.0018325418,-0.0022906773,7.635591E-4,6
-5.049454,-6.093921,6.529714,-0.0018325418,-0.0022906773,7.635591E-4,6
-5.049454,-6.093921,6.529714,-7.635591E-4,1.5271181E-4,-4.5813544E-4,6
-5.042874,-6.087939,6.532107,-7.635591E-4,1.5271181E-4,-4.5813544E-4,6
-5.042874,-6.087939,6.532107,-0.0015271181,-0.002443389,-3.0542363E-4,6
-5.0548377,-6.085546,6.526723,-0.0015271181,-0.002443389,-3.0542363E-4,6
-5.0548377,-6.085546,6.526723,-1.5271181E-4,-0.0015271181,-0.0012216945,6
-5.0548377,-6.085546,6.526723,-0.0010689828,-0.0027488125,-3.0542363E-4,6
-5.0437713,-6.093024,6.5285172,-0.0010689828,-0.0027488125,-3.0542363E-4,6
-5.0422754,-6.081658,6.536294,-0.0010689828,-0.0027488125,-3.0542363E-4,6
-5.0422754,-6.081658,6.536294,-0.0013744063,-6.1084726E-4,-4.5813544E-4,6
-5.0422754,-6.081658,6.536294,-0.0038177953,-0.0,9.162709E-4,6
-5.0389853,-6.094519,6.539285,-0.0038177953,-0.0,9.162709E-4,6
-5.0539403,-6.081658,6.5258255,-0.0038177953,-0.0,9.162709E-4,6
-5.0539403,-6.081658,6.5258255,-0.0030542363,-6.1084726E-4,0.0012216945,6
-5.0539403,-6.081658,6.5258255,-0.0019852535,-0.0010689828,4.5813544E-4,6
-5.0452666,-6.093921,6.5315084,-0.0019852535,-0.0010689828,4.5813544E-4,6
-5.0476594,-6.087939,6.529714,-0.0019852535,-0.0010689828,4.5813544E-4,6
-5.0476594,-6.087939,6.529714,-0.0019852535,1.5271181E-4,4.5813544E-4,6
-5.0476594,-6.087939,6.529714,-0.0022906773,-6.1084726E-4,4.5813544E-4,6
-5.043173,-6.092725,6.530013,-0.0022906773,-6.1084726E-4,4.5813544E-4,6
-5.0515475,-6.090631,6.5344996,-0.0022906773,-6.1084726E-4,4.5813544E-4,6
-5.0515475,-6.090631,6.5344996,-0.0019852535,-3.0542363E-4,4.5813544E-4,6
-5.0515475,-6.090631,6.5344996,-0.0013744063,-0.0,-0.0,6
-5.061418,-6.088836,6.526723,-0.0013744063,-0.0,-0.0,6
-5.03749,-6.0984077,6.5309105,-0.0013744063,-0.0,-0.0,6
-5.03749,-6.0984077,6.5309105,-0.0015271181,-0.0012216945,7.635591E-4,6
-5.03749,-6.0984077,6.5309105,-0.0035123718,9.162709E-4,-0.0,6
-5.0644093,-6.072386,6.527321,-0.0035123718,9.162709E-4,-0.0,6
-5.0476594,-6.1031933,6.5228343,-0.0035123718,9.162709E-4,-0.0,6
-5.0476594,-6.1031933,6.5228343,-1.5271181E-4,-7.635591E-4,-4.5813544E-4,6
-5.0476594,-6.1031933,6.5228343,-0.0015271181,-0.0019852535,0.0015271181,6
-5.0590253,-6.0897336,6.526723,-0.0015271181,-0.0019852535,0.0015271181,6
-5.047061,-6.0810595,6.5252275,-0.0015271181,-0.0019852535,0.0015271181,6
-5.047061,-6.0810595,6.5252275,-0.0010689828,0.00167983,-9.162709E-4,6
-5.047061,-6.0810595,6.5252275,-0.0010689828,-0.0035123718,3.0542363E-4,6
-5.055137,-6.0987067,6.5228343,-0.0010689828,-0.0035123718,3.0542363E-4,6
-5.0590253,-6.0834527,6.530013,-0.0010689828,-0.0035123718,3.0542363E-4,6
-5.0590253,-6.0834527,6.530013,4.5813544E-4,-0.0010689828,-0.0012216945,6
-5.0590253,-6.0834527,6.530013,-0.0010689828,-0.0018325418,-7.635591E-4,6
-5.032405,-6.088836,6.536294,-0.0010689828,-0.0018325418,-7.635591E-4,6
-5.0590253,-6.0810595,6.532107,-0.0010689828,-0.0018325418,-7.635591E-4,6
-5.0590253,-6.0810595,6.532107,-0.0010689828,-0.0012216945,-7.635591E-4,6
-5.0590253,-6.0810595,6.532107,-0.0035123718,-7.635591E-4,7.635591E-4,6
-5.040481,-6.093024,6.5344996,-0.0035123718,-7.635591E-4,7.635591E-4,6
-5.0389853,-6.091229,6.5347986,-0.0035123718,-7.635591E-4,7.635591E-4,6
-5.0389853,-6.091229,6.5347986,-0.0022906773,1.5271181E-4,9.162709E-4,6
-5.0389853,-6.091229,6.5347986,-0.0018325418,-0.0018325418,0.0012216945,6
-5.0653067,-6.085546,6.532107,-0.0018325418,-0.0018325418,0.0012216945,6
-5.034798,-6.0840507,6.538089,-0.0018325418,-0.0018325418,0.0012216945,6
-5.034798,-6.0840507,6.538089,-0.0030542363,-0.0,3.0542363E-4,6
-5.034798,-6.0840507,6.538089,-0.0013744063,-3.0542363E-4,-3.0542363E-4,6
-5.055137,-6.0975103,6.5219374,-0.0013744063,-3.0542363E-4,-3.0542363E-4,6
-5.0563335,-6.087939,6.529714,-0.0013744063,-3.0542363E-4,-3.0542363E-4,6
-5.0563335,-6.087939,6.529714,-0.0022906773,-0.0,7.635591E-4,6
-5.0563335,-6.087939,6.529714,-0.0015271181,-0.0010689828,-3.0542363E-4,6
-5.041378,-6.085546,6.518946,-0.0015271181,-0.0010689828,-3.0542363E-4,6
-5.0563335,-6.091229,6.5276203,-0.0015271181,-0.0010689828,-3.0542363E-4,6
-5.0563335,-6.091229,6.5276203,-0.0010689828,-3.0542363E-4,-7.635591E-4,6
-5.0563335,-6.091229,6.5276203,-0.0015271181,-0.0022906773,-0.0,6
-5.0437713,-6.092725,6.524928,-0.0015271181,-0.0022906773,-0.0,6
-5.051847,-6.091229,6.5291157,-0.0015271181,-0.0022906773,-0.0,6
-5.051847,-6.091229,6.5291157,-0.0010689828,-6.1084726E-4,7.635591E-4,6
-5.051847,-6.091229,6.5291157,-0.0015271181,-3.0542363E-4,7.635591E-4,6
-5.0515475,-6.0834527,6.5276203,-0.0015271181,-3.0542363E-4,7.635591E-4,6
-5.052445,-6.0858455,6.530013,-0.0015271181,-3.0542363E-4,7.635591E-4,6
-5.052445,-6.0858455,6.530013,-0.0018325418,-0.0015271181,-9.162709E-4,6
-5.052445,-6.0858455,6.530013,-3.0542363E-4,-0.0012216945,-0.0015271181,6
-5.0476594,-6.090631,6.529714,-3.0542363E-4,-0.0012216945,-0.0015271181,6
-5.044369,-6.0897336,6.533004,-3.0542363E-4,-0.0012216945,-0.0015271181,6
-5.044369,-6.0897336,6.533004,-0.0013744063,-0.0019852535,3.0542363E-4,6
-5.044369,-6.0897336,6.533004,-0.0013744063,-0.0018325418,-4.5813544E-4,6
-5.0479584,-6.0810595,6.536294,-0.0013744063,-0.0018325418,-4.5813544E-4,6
-5.0359945,-6.0915284,6.538089,-0.0013744063,-0.0018325418,-4.5813544E-4,6
-5.0359945,-6.0915284,6.538089,-0.0035123718,-6.1084726E-4,3.0542363E-4,6
-5.0359945,-6.0915284,6.538089,-0.0027488125,-0.0012216945,0.0015271181,6
-5.0572305,-6.0807605,6.5285172,-0.0027488125,-0.0012216945,0.0015271181,6
-5.040481,-6.0951176,6.533004,-0.0027488125,-0.0012216945,0.0015271181,6
-5.040481,-6.0951176,6.533004,-7.635591E-4,0.0012216945,-0.0,6
-5.0566325,-6.0777693,6.52104,-7.635591E-4,0.0012216945,-0.0,6
-5.0566325,-6.0777693,6.52104,-0.003970507,-3.0542363E-4,9.162709E-4,6
-5.049454,-6.0921264,6.5282183,-0.003970507,-3.0542363E-4,9.162709E-4,6
